Polygon,Latitude,Longitude,Result,Perimeter
118,61.08479967635289,-151.14573508341016,Fails,1207.2180773271205
119,61.08747882853178,-151.14717266846299,Fails,286.0438930207401
120,61.12511540272541,-151.14657122810857,Fails,668.9887137836118
121,61.35313782088339,-151.15227445812866,Passes,4157.109215316787
122,61.15053124561477,-151.14719795437475,Fails,521.370950641532
123,61.07735800537543,-151.1477713496077,Fails,570.8468011818914
124,61.37640820835861,-151.148681308061,Fails,762.3907714319602
125,61.4097003079393,-151.1477635327326,Passes,2844.072015281227
126,61.06017023960594,-151.14923507510005,Fails,226.84628416770025
127,61.11816700820816,-151.1538003425707,Passes,3495.4421652764995
128,61.07975100504024,-151.1529307961253,Fails,843.3043610246475
129,61.23029467084535,-151.15350755407914,Fails,611.8307676778577
130,61.06145430204146,-151.15686992066648,Fails,256.48688235334623
131,61.06835136716731,-151.1581587316784,Fails,295.77259906284536
132,61.40097030172948,-151.15827654430376,Passes,1727.166000153259
133,61.342906650163094,-151.15853488158632,Fails,809.0705039496105
134,61.40594603295507,-151.16048425735337,Fails,648.1459109638114
135,61.433386773509746,-151.16301628839992,Fails,177.18321641886558
136,61.428200499936096,-151.16459133453142,Fails,185.87849592963423
137,61.146567033108006,-151.16524093978,Fails,821.75776812484
138,61.11297884849455,-151.1654435010696,Fails,725.6535558965143
139,61.0820955437097,-151.16322703061115,Passes,2745.612020905887
140,61.43436208724682,-151.16662666030373,Fails,255.34704800099402
141,61.42960101624096,-151.16743942175128,Fails,264.9157352224983
142,61.448338410373054,-151.16641926124504,Fails,1119.344425937598
143,61.42678494416733,-151.1681792372961,Fails,235.39272702136145
144,61.187621202956585,-151.16818604350203,Fails,915.612234470065
145,61.06238159523796,-151.16976234640453,Fails,1183.8236536308182
146,61.359270695150336,-151.16945098988126,Fails,772.9997794786448
147,61.181036036407285,-151.16960193756066,Fails,538.9811350437126
148,61.29223149853178,-151.16950865795337,Fails,118.29486226190626
149,61.13014858848244,-151.1716914474294,Fails,1059.572098294574
150,61.15179348304421,-151.17412475771178,Fails,1632.2624139649
151,61.32558013240282,-151.17308798799718,Fails,255.6800119392205
152,61.18194918102306,-151.17482271784837,Fails,403.4384050959792
153,61.35150648704853,-151.1758361824026,Passes,2593.224536627921
154,61.09088213583341,-151.1766358622967,Passes,1548.0401101879738
155,61.17195617885184,-151.1762510878833,Fails,994.9863419753922
156,61.0738111278386,-151.17621011589839,Fails,699.7534302367889
157,61.06212685205042,-151.17758933521665,Passes,3052.025940509435
158,61.13931456064777,-151.18173397562617,Passes,1803.330603058926
159,61.447257591622886,-151.18280057075629,Fails,1202.6588899312762
160,61.12931303860386,-151.1862886430272,Fails,197.71862366839594
161,61.34319768038666,-151.18554638800614,Fails,893.6555679278497
162,61.11906512564002,-151.18773182325475,Fails,620.1209018208882
163,61.31775747283591,-151.18795490271063,Fails,127.85195963167072
164,61.398260485004805,-151.18693555351155,Fails,1324.4663724584213
165,61.11618879489261,-151.1895579403026,Fails,671.1046032637533
166,61.473906781592106,-151.18863624030303,Fails,39.05859719186341
167,61.441726650003815,-151.18966217831024,Fails,362.13221267320125
168,61.33045027182748,-151.19056327798893,Fails,1257.53428044488
169,61.37062544492302,-151.19072786601944,Fails,380.8131105030645
170,61.05896497057638,-151.19100380014075,Fails,502.6792141705336
171,61.1425184797897,-151.1904923455384,Fails,995.3377755858002
172,61.1193167614032,-151.1920274900512,Fails,559.5055403961252
173,61.073477542923136,-151.1921973512083,Fails,207.4839389544064
174,61.45210397863477,-151.19248793983664,Fails,138.0768018732596
175,61.06211997670074,-151.19471299769424,Fails,454.3263201346529
176,61.31437783724898,-151.1935341610415,Fails,672.0497408909658
177,61.41983954862854,-151.19468899412792,Fails,206.74265793620972
178,61.34456859217409,-151.19367819048384,Fails,1372.8676996182971
179,61.12167446755919,-151.19751882313426,Fails,1177.4332791504175
180,61.32548373131909,-151.1986284197174,Fails,556.0672258830099
181,61.07529434618547,-151.19838595552,Fails,187.5023022987639
182,61.085407933207904,-151.20134729334254,Fails,1097.6569490317154
183,61.17164582878179,-151.20109033821979,Fails,1160.8829392388784
184,61.04765874589249,-151.20411252408584,Fails,1777.7662973150493
185,61.39515352630183,-151.20163673024848,Fails,1201.9022911004497
186,61.14146425001371,-151.2032608131285,Fails,441.5239774135832
